,Book Author,Book Owner,Book Title,Publication Year
2502,Francisco José de Goya y Lucientes,Ernest Hemingway,Les caprices,1948
2503,Jean Martet,Ernest Hemingway,Le tigre,9999
2504,Francisco José de Goya y Lucientes,Ernest Hemingway,Dessins de Goya au Musée du Prado,1947
2505,Francisco José de Goya y Lucientes,Ernest Hemingway,Goya: neuf reproductions en couleurs,1947
2506,José Martí,Ernest Hemingway,En los Estados Unidos,9999
2507,Juan Goytisolo,Ernest Hemingway,Fiestas,1960
2508,Anthony K. Martienssen,Ernest Hemingway,Hitler and his admirals,1949
2509,Juan Goytisolo,Ernest Hemingway,El Sur,1960
2510,Juan Goytisolo,Ernest Hemingway,The young assassins,1959
2511,Carol Grace,Ernest Hemingway,The secret in the daisy,1955
2512,B. N. Gordon Graham,Ernest Hemingway,Hunter at heart,1950
2513,Joseph Alexander Graham,Ernest Hemingway,The sporting dog,1924
2514,Robert Bontine Cunninghame Graham,Ernest Hemingway,Rodeo; a collection of the tales and sketches of R. B. Cunninghame Graham,9999
2515,Robert Bontine Cunninghame Graham,Ernest Hemingway,Thirty tales and sketches,1929
2516,Sheilah Graham,Ernest Hemingway,Beloved infidel: the education of a woman,1958
2517,Stephen Graham,Ernest Hemingway,A private in the guards,9999
2518,William Franklin (Billy) Graham,Ernest Hemingway,The secret of happiness: Jesus' teaching on happiness as expressed in the Beatitudes,1955
2519,Kenneth Grahame,Ernest Hemingway,The wind in the willows,1954
2520,Kenneth Grahame,Ernest Hemingway,The wind in the willows,1940
2521,Marcel E. Grancher,Ernest Hemingway,Ketty de Singapore,1948
2522,James Andrew Peterson,Ernest Hemingway,Grange of Illinois,1956
2523,Ulysses Simpson Grant,Ernest Hemingway,Personal memoirs,1885
2524,Félix Gras,Ernest Hemingway,The Reds of the Midi: an episode of the French revolution,9999
2525,Shirley Ann Grau,Ernest Hemingway,The black prince and other stories,1955
2526,Gustavo Grau Mederos,Ernest Hemingway,"Alrededor de una mesa del Círculo Médico de Cuba: ""cuentos"" entre médicos",1943
2527,Robert Graves,Ernest Hemingway,But it still goes on: an accumulation,1930
2528,Robert Graves,Ernest Hemingway,Goodbye to all that: an autobiography,9999
2529,Robert Graves,Ernest Hemingway,"Hercules, my shipmate",1945
2530,Robert Graves,Ernest Hemingway,The isles of unwisdom,1952
2531,Robert Graves,Ernest Hemingway,Sergeant Lamb of the Ninth,1940
2532,James Gray,Ernest Hemingway,The Illinois,1940
2533,Prentiss Nathaniel Gray (ed.),Ernest Hemingway,Records of North American big game,1952
2534,Prentiss Nathaniel Gray (ed.),Ernest Hemingway,Records of North American big game,1932
2535,Wood Gray,Ernest Hemingway,The hidden Civil War: the story of the Copperheads,1942
2536,Charles Grayson,Ernest Hemingway,Arena,1958
2537,Charles Grayson,Ernest Hemingway,Flight south,1935
2538,Rocky Graziano,Ernest Hemingway,Somebody up there likes me: the story of my life until today,1955
2539,Foreign Office Great Britain,Ernest Hemingway,The British war blue book,1939
2540,Royal Air Force Great Britain,Ernest Hemingway,The R. A. F. in action,1941
2541,War Office Great Britain,Ernest Hemingway,Infantry training,1914
2542,War Office Great Britain,Ernest Hemingway,Manual of map reading and field sketching,1912
2543,Frederick Charles Green,Ernest Hemingway,Stendhal,1939
2544,Frederick Lawrence Green,Ernest Hemingway,A flask for the journey,1948
2545,Gerald Green,Ernest Hemingway,The last angry man,1956
2546,Julien Green,Ernest Hemingway,Christine,9999
2547,Julien Green,Ernest Hemingway,Le Voyageur sur la terre; (suivi de) Christine; Les Clefs de la mort; Leviathan ou la Traversée inutile,1930
2548,Peter Green,Ernest Hemingway,The expanding eye: a first journey to the Mediterranean,1953
2549,Roland Green,Ernest Hemingway,Wing-tips: the identification of birds in flight,1947
2550,Clement Greenberg,Ernest Hemingway,Joan Miró,1948
2551,Clement Greenberg,Ernest Hemingway,Joan Miró,1948
2552,Sydney Greenbie,Ernest Hemingway,Between mountain and sea: Chile,1943
2553,Graham Greene,Ernest Hemingway,Am Abgrund des Lebens (Brighton Rock),1950
2554,Graham Greene,Ernest Hemingway,Another Mexico,1939
2555,Graham Greene,Ernest Hemingway,The heart of the matter,1948
2556,Graham Greene,Ernest Hemingway,It's a battlefield,1948
2557,Graham Greene,Ernest Hemingway,Journey without maps,1936
2558,Graham Greene,Ernest Hemingway,Loser takes all,1955
2559,Graham Greene,Ernest Hemingway,The man within,9999
2560,Graham Greene,Ernest Hemingway,Nineteen stories,1955
2561,Graham Greene,Ernest Hemingway,Our man in Havana: an entertainment,1958
2562,Graham Greene,Ernest Hemingway,The quiet American,1956
2563,Graham Greene,Ernest Hemingway,Stamboul train: an entertainment,9999
2564,Graham Greene,Ernest Hemingway,This gun for hire,1955
2565,William Wellington Greener,Ernest Hemingway,"The gun and its development, with notes on shooting",1881
2566,Ruth Greenup,Ernest Hemingway,"Revolution before breakfast: Argentina, 1941-1946",1947
2567,Harold Greenwald,Ernest Hemingway,The call girl: a social and psychoanalytic study,1958
2568,Harry James Greenwall,Ernest Hemingway,I hate tomorrow: an autobiographical experiment in twenty-three chapters and a prologue,1939
2569,James Greenwood,Ernest Hemingway,Wild sports of the world: a book of natural history and adventure,1880
2570,William H. Gregg,Ernest Hemingway,"Where, when and how to catch fish on the east coast of Florida",9999
2571,Horace Gregory,Ernest Hemingway,Poems: 1930-1940,1941
2572,Jackson Gregory,Ernest Hemingway,The emerald murder trap: the third case of Mr. Paul Savory,1934
2573,Jackson Gregory,Ernest Hemingway,Powder smoke on Wandering river,1956
2574,William K. Gregory,Ernest Hemingway,"The world of fishes: a survey of their habits, relationships, and history, and a guide to the fish collections of the American Museum of Natural History",1947
2575,William Lindsay Gresham,Ernest Hemingway,Houdini: the man who walked through walls,1959
2576,Charles Cavendish Fulke Greville,Ernest Hemingway,"The Greville memoirs: a journal of the reigns of King George IV, King William IV and Queen Victoria - 8 vols.",1904
2577,Helen Hester Colvill,Ernest Hemingway,In the footsteps of a saint and other sketches from Spain,1932
2578,[N.auth],Ernest Hemingway,"World's great thinkers, volume 1 : Man and spirit: the speculative philosophers",1954
2579,Communist Party,Ernest Hemingway,History of the Communist party of the Soviet union (Bolsheviks),1939
2580,Gaetano Compagnoni,Ernest Hemingway,Sciopero a villa rosa,1948
2581,Eddie Condon,Ernest Hemingway,We called it music; a generation of jazz,1947
2582,Richard Condon,Ernest Hemingway,The oldest confession,1958
2583,Confucius,Ernest Hemingway,The wisdom of Confucius,9999
2584,William Congreve,Ernest Hemingway,William Congreve: complete plays,1956
2585,Eugene V. Connett,Ernest Hemingway,American big game fishing,1935
2586,Cyril Connolly,Ernest Hemingway,"The condemned playground: essays, 1927-1944",1946
2587,Cyril Connolly,Ernest Hemingway,Enemies of promise,1938
2588,Cyril Connolly,Ernest Hemingway,Ideas and places,1953
2589,Cyril Connolly,Ernest Hemingway,"The unquiet grave, a word cycle",1945
2590,Cyril Connolly,Ernest Hemingway,The unquiet grave: a word cycle,1957
2591,Cyril Connolly,Ernest Hemingway,Horizon stories,1946
2592,Barnaby Conrad,Ernest Hemingway,Gates of fear,1957
2593,Barnaby Conrad,Ernest Hemingway,"The innocent villa, a novel",1948
2594,Barnaby Conrad,Ernest Hemingway,Matador,1952
2595,Jack Randolph Conrad,Ernest Hemingway,The horn and the sword; the history of the bull as symbol of power and fertility,1957
2596,Jessie Conrad,Ernest Hemingway,Joseph Conrad and his circle,9999
2597,Joseph Conrad,Ernest Hemingway,The complete short stories of Joseph Conrad,9999
2598,Joseph Conrad,Ernest Hemingway,Lord Jim,9999
2599,Joseph Conrad,Ernest Hemingway,A personal record: some reminiscences,9999
2600,Edward Grey,Ernest Hemingway,The charm of birds,9999
2601,Joseph Conrad,Ernest Hemingway,Typhoon,9999
2602,Joseph Conrad,Ernest Hemingway,Victory,1921
2603,M.L. Constans,Ernest Hemingway,Conjuration de Catilina,9999
2604,Maurice Constantin-Weyer,Ernest Hemingway,La chasse au brochet,1941
2605,Maurice Constantin-Weyer,Ernest Hemingway,Un homme se penche sur son passé,9999
2606,Roch Grey,Ernest Hemingway,Henri Rousseau,1942
2607,Roberto Cantalupo,Ernest Hemingway,Fu la Spagna,1948
2608,Romer C. Grey,Ernest Hemingway,Adventures of a deep-sea angler,1930
2609,Zane Grey,Ernest Hemingway,An American angler in Australia,1937
2610,John Gregory Conway,Ernest Hemingway,Television flower arrangement,1958
2611,Beatrice Gray Cook,Ernest Hemingway,Truth is stranger than fishin',1955
2612,Zane Grey,Ernest Hemingway,Tales of swordfish and tuna,1927
2613,Fannie Cook,Ernest Hemingway,The hill grows steeper,1938
2614,Zane Grey,Ernest Hemingway,Tales of Tahitian waters,1931
2615,Zane Grey,Ernest Hemingway,Tales of the angler's Eldorado: New Zealand,9999
2616,Grey Owl,Ernest Hemingway,"Pilgrims of the wild, by Wa-sha-quon-asin",9999
2617,Harry Wagstaff Gribble,Ernest Hemingway,March hares (The temperamentalists): a fantastic satire in three acts,9999
2618,Leonard R. Gribble,Ernest Hemingway,Famous manhunts: a century of crime,1953
2619,Nordahl Grieg,Ernest Hemingway,Friheten,1945
2620,Gwyn Griffin,Ernest Hemingway,By the north gate,1959
2621,Gwyn Griffin,Ernest Hemingway,Something of an achievement,1960
2622,Richard Griffith,Ernest Hemingway,The world of Robert Flaherty,1953
2623,Jakob Ludwig Karl and Wilhelm Karl Grimm,Ernest Hemingway,Le fiabe del focolare,1951
2624,Hans Christian Andersen,Ernest Hemingway,Longer tales,1948
2625,Jakob Ludwig Karl and Wilhelm Karl Grimm,Ernest Hemingway,Grimm's fairy tales,9999
2626,Hans Christian Andersen,Ernest Hemingway,Shorter tales,1948
2627,Hans Christian Andersen,Ernest Hemingway,The wild swans and other stories,9999
2628,Juan Gris,Ernest Hemingway,Juan Gris,9999
2629,Uell Stanley Andersen,Ernest Hemingway,The smoldering sea,1953
2630,Jack Anderson,Ernest Hemingway,"McCarthy: the man, the Senator, the ""ism,""",1952
2631,Ewart Scott Grogan,Ernest Hemingway,From the Cape to Cairo: the first traverse of Africa from south to north,9999
2632,Margaret C. Anderson,Ernest Hemingway,The fiery fountains,1951
2633,Margaret C. Anderson,Ernest Hemingway,My thirty years' war; an autobiography,1930
2634,Sherwood Anderson,Ernest Hemingway,Beyond desire,1932
2635,Harold J. Grossman,Ernest Hemingway,"Grossman's guide to wines, spirits, and beers",1955
2636,Sherwood Anderson,Ernest Hemingway,Nearer the grass roots,1929
2637,George Grosz,Ernest Hemingway,A little yes and a big no: the autobiography of George Grosz,1946
2638,Sherwood Anderson,Ernest Hemingway,Puzzled America,9999
2639,John Groth,Ernest Hemingway,Studio: Asia,1952
2640,Sherwood Anderson,Ernest Hemingway,Sherwood Anderson's memoirs,1942
2641,John Groth,Ernest Hemingway,Studio: Europe,1945
2642,Sherwood Anderson,Ernest Hemingway,"Winesburg, Ohio; a group of tales of Ohio small town life",1919
2643,Davis Grubb,Ernest Hemingway,A dream of kings,1955
2644,Thomas Anderson,Ernest Hemingway,Your own beloved sons,1957
2645,Davis Grubb,Ernest Hemingway,The night of the hunter,1953
2646,Davis Grubb,Ernest Hemingway,The night of the hunter,1953
2647,Charles John Andersson,Ernest Hemingway,"Lake Ngami, or, Explorations and discoveries during four years' wanderings in the wilds of South Western Africa",1856
2648,Frank Gruber,Ernest Hemingway,Bitter Sage,1956
2649,Stefan Paul Andres,Ernest Hemingway,We are utopia: a novel,1954
2650,Bert Andrews,Ernest Hemingway,Washington witch hunt,1948
2651,Frank Gruber,Ernest Hemingway,Bugles west,1954
2652,Laurie W. Andrews,Ernest Hemingway,Deadly patrol,1956
2653,Louis Grudin,Ernest Hemingway,Inky Darkling,1954
2654,Roy Chapman Andrews,Ernest Hemingway,"Meet your ancestors, a biography of primitive man",1945
2655,Alan D. Gruskin,Ernest Hemingway,Painting in the U.S.A.,1948
2656,Wayne Andrews,Ernest Hemingway,Battle for Chicago,1946
2657,Avner Gruszow,Ernest Hemingway,Memoirs of an assassin,1959
2658,Pierre Andrieu,Ernest Hemingway,A l'écoute devant Verdun,1938
2659,Luigi Maria Guadagnino,Ernest Hemingway,Carcere a vita,1948
2660,Gudari [pseud.],Ernest Hemingway,Por la libertad vasca,1933
2661,Heinz Guderian,Ernest Hemingway,Panzer leader,1952
2662,Philip Guedalla,Ernest Hemingway,The hundred days,1934
2663,Philip Guedalla,Ernest Hemingway,The second empire,1923
2664,Miguel Guerra de Cea,Ernest Hemingway,Des toros et des hommes,1960
2665,Marguerite Guggenheim,Ernest Hemingway,Out of this century: the informal memoirs of Peggy Guggenheim,1946
2666,[N.auth],Ernest Hemingway,La guía Michelin de España-Portugal,9999
2667,[N.auth],Ernest Hemingway,"Guía para los viajeros de los ferrocarriles de España, Francia y Portugal y delos servicios maritímos",1881
2668,Georges Guibillon,Ernest Hemingway,Dictionnaire anglais-français,1946
2669,Jean Guichard du Plessis,Ernest Hemingway,Hommes de la pampa,1955
2670,Office of Tourism Belgium,Ernest Hemingway,Guide du voyageur au Congo belge et au Ruanda-Urundi,1951
2671,[N.auth],Ernest Hemingway,Le Guide gastronomique de la France,1953
2672,[N.auth],Ernest Hemingway,Le Guide gastronomique de la France,1939
2673,[N.auth],Ernest Hemingway,Guide nautique du bassin de la Seine,1900
2674,[N.auth],Ernest Hemingway,"Guide nautique, Loire",1943
2675,[N.auth],Ernest Hemingway,Guide-book: Paris and environs,1949
2676,Guides Bleus,Ernest Hemingway,"Bourgogne, Franche--Comté",9999
2677,Guides Bleus,Ernest Hemingway,Espagne,1952
2678,Guides Bleus,Ernest Hemingway,Espagne,1927
2679,Guides Bleus,Ernest Hemingway,France automobile en un volume,1947
2680,Guides Bleus,Ernest Hemingway,France automobile en un volume,1938
2681,Guides Bleus,Ernest Hemingway,L'Italie en un volume,1949
2682,Guides Bleus,Ernest Hemingway,"Vosages, Lorraine, Alsace",1922
2683,Guides Michelin,Ernest Hemingway,France,1929
2684,Guides Diamant,Ernest Hemingway,Avignon,9999
2685,Guides Diamant,Ernest Hemingway,Nîmes,9999
2686,Guides de Pneu Michelin,Ernest Hemingway,France,1954
2687,Guides de Pneu Michelin,Ernest Hemingway,France,1948
2688,Guides de Pneu Michelin,Ernest Hemingway,France,1939
2689,Guides de Pneu Michelin,Ernest Hemingway,France,1938
2690,Guides Michelin,Ernest Hemingway,"Côte d'Azur, Haute-Provence",1949
2691,Guides Bleus Nagel,Ernest Hemingway,France,1950
2692,Guides Michelin,Ernest Hemingway,Guide de Paris,1946
2693,Guides Michelin,Ernest Hemingway,Paris,1956
2694,Guides Taride,Ernest Hemingway,"Environs de Paris pour automobiles, motocyclistes et cyclistes.",1937
2695,Louis Guilloux,Ernest Hemingway,Le sang noir,9999
2696,Robert Guinot,Ernest Hemingway,La chasse: Les armes; les chiens; les gibiers de plaine et de montagne; la sauvagine; le gros gibier; les animaux nuisib,1939
2697,Ramón Guirao (ed.),Ernest Hemingway,"Orbita de la poesía afrocubana, 1928-37",1938
2698,Karl Werner Gullers,Ernest Hemingway,Sweden: a journey in pictures,1952
2699,Emil Julius Gumbel,Ernest Hemingway,"Les crimes politiques en Allemagne, 1919-1929",9999
2700,Neil Miller Gunn,Ernest Hemingway,The drinking well,1947
2701,John Gunther,Ernest Hemingway,Death be not proud: a memoir,1949
2702,John Gunther,Ernest Hemingway,Inside Asia,1939
2703,John Gunther,Ernest Hemingway,Inside Europe,1936
2704,John Gunther,Ernest Hemingway,Inside Latin America,1941
2705,John Gunther,Ernest Hemingway,Inside Russia today,1958
2706,John Gunther,Ernest Hemingway,Inside U.S.A.,1947
2707,Klaus Günther,Ernest Hemingway,Creatures of the deep sea,1956
2708,David Bernard Guralnik,Ernest Hemingway,The making of a new dictionary,1953
2709,James Cook,Ernest Hemingway,Captain Cook's voyages of discovery,1925
2710,Melville Thurston Cook,Ernest Hemingway,Coffee Leaf Miner and other coffee pests,1905
2711,Melville Thurston Cook,Ernest Hemingway,Insects and diseases of vegetables,1908
2712,Arthur O. Cooke,Ernest Hemingway,Stories of Rome in days of old,1914
2713,David Coxe Cooke,Ernest Hemingway,Fighting Indians of the west,1954
2714,[N.auth],Ernest Hemingway,The aircraft annual 1945,1944
2715,Calvin Coolidge,Ernest Hemingway,The autobiography of Calvin Coolidge,1929
2716,Dane Coolidge,Ernest Hemingway,Comanche chaser,1947
2717,Courtney Ryley Cooper,Ernest Hemingway,Here's to crime,9999
2718,Diana Cooper,Ernest Hemingway,The light of common day,1959
2719,Diana Cooper,Ernest Hemingway,The rainbow comes and goes,1958
2720,Duff Cooper,Ernest Hemingway,David,1943
2721,Duff Cooper,Ernest Hemingway,Old men forget; the autobiography of Duff Cooper (Viscount Norwich),1954
2722,Duff Cooper,Ernest Hemingway,Sergeant Shakespeare,1949
2723,Eric Cooper,Ernest Hemingway,Sea fishing,1934
2724,James Fenimore Cooper,Ernest Hemingway,The Last of the Mohicans,9999
2725,James Fenimore Cooper,Ernest Hemingway,The two admirals; a tale of the sea,9999
2726,John Cobb Cooper,Ernest Hemingway,The gesture,1948
2727,John Cobb Cooper,Ernest Hemingway,The right to fly,1947
2728,Harley Francis Cope,Ernest Hemingway,Battle submerged; submarine fighters of World War II,1951
2729,Charles Townsend Copeland,Ernest Hemingway,The Copeland reader; an anthology of poetry and prose,1935
2730,Royal Samuel Copeland,Ernest Hemingway,The home medical book,1943
2731,Hugh Copley,Ernest Hemingway,The game fishes of Africa,1952
2732,Hugh Copley,Ernest Hemingway,Small mammals of Kenya,1950
2733,Hugh Copley,Ernest Hemingway,When dragons roamed east Africa: a little guide to very remote chapter of the history of East Africa,1948
