,Book Author,Book Owner,Book Title,Publication Year
903,[N.auth],Ernest Hemingway,Report of the Department of Military Affairs: January to July 1918,1918
904,R. G. R. Resquemores,Ernest Hemingway,"Anales taurinos : año primero : toros, toreros, empresas, ganaderos, aficionados",1900
905,John Rewald,Ernest Hemingway,Paul Cézanne,1940
906,Carlos Reyles,Ernest Hemingway,Castanets,1929
907,Quentin James Reynolds,Ernest Hemingway,The wounded don't cry,1941
908,Cora Jarrett,Ernest Hemingway,Strange houses; a tale,1936
909,Le Corbusier,Ernest Hemingway,"Une maison - un palais. ""A la recherche d'une unité architecturale.""",1929
910,Bertram Frederick Jearey,Ernest Hemingway,Pride of lions,1936
911,Frank Jellinek,Ernest Hemingway,The civil war in Spain,1938
912,Ceferino de Jemein y Lanbarí,Ernest Hemingway,Biografía de Arana-Goiri't_a_ Sabin e historia gráfica del nacionalismo,1935
913,Thomas Craven,Ernest Hemingway,Men of art,1931
914,Thomas Craven,Ernest Hemingway,"Modern art; the men, the movements, the meaning",1934
915,Josiah Thomas Crawley,Ernest Hemingway,Fertilizers,1908
916,Josiah Thomas Crawley,Ernest Hemingway,Irrigation,1909
917,Ivo Crecchi,Ernest Hemingway,"Nel cerchio della guerra, raccolta di scritti originali",1925
918,René Crevel,Ernest Hemingway,Renée Sintenis,1930
919,Kyle Samuel Crichton,Ernest Hemingway,Redder than the rose,1935
920,David Crockett,Ernest Hemingway,The autobiography of David Crockett,1923
921,A. J. Cronin,Ernest Hemingway,The keys of the kingdom,1941
922,Willard Rich,Ernest Hemingway,Brain-waves and death,1940
923,Marthe Richard,Ernest Hemingway,"Mes dernières missions secrètes, Espagne 1936-1938",1939
924,Frank Richards,Ernest Hemingway,Old soldiers never die,1933
925,Frank Richards,Ernest Hemingway,Old soldier sahib,1936
926,Henry Handel Richardson,Ernest Hemingway,The way home,1925
927,Sir Anthony Jenkinson,Ernest Hemingway,Where seldom a gun is heard,1937
928,Shirley Carson Jenney,Ernest Hemingway,The fortunes of heaven by Percy Bysshe Shelley (taken through the clairaudience of Shirley Carson Jenney),1937
929,Conrad Richter,Ernest Hemingway,The sea of grass,1937
930,Conrad Richter,Ernest Hemingway,The trees,1940
931,John Jennings,Ernest Hemingway,Next to valour,1939
932,Edward Vernon Rickenbacker,Ernest Hemingway,Fighting the flying circus,1919
933,George Jennison,Ernest Hemingway,Natural history: animals; an illustrated who's who of the animal world,1929
934,George Jennison,Ernest Hemingway,Natural history: animals; an illustrated who's who of the animal world,1927
935,Max Jiménez,Ernest Hemingway,El domador de pulgas,1936
936,Max Jiménez,Ernest Hemingway,Revenar. Maderas del autor,1936
937,Gusti Jirku,Ernest Hemingway,We fight death; the work of the Medical Service of the International Brigades in Spain,1937
938,Douglas Wilson Johnson,Ernest Hemingway,"Battlefields of the World War, western and southern fronts; a study in military geography",1921
939,Eldridge Reeves Johnson,Ernest Hemingway,Tarpomania ; & Buck fever,1928
940,Isaac Charles Johnson,Ernest Hemingway,Sport on the blue Nile; or Six months of sportsman's life in Central Africa,1903
941,Max Rieger,Ernest Hemingway,Espionnage en Espagne: Faits et documents recueillis par un officier de l'armée espagnole,1938
942,Helen Riehm,Ernest Hemingway,Still alive with Lucas,1941
943,Osa Helen Johnson,Ernest Hemingway,Four years in paradise,1941
944,Alberto Riera,Ernest Hemingway,Canto del caribe,1936
945,Curt Riess,Ernest Hemingway,Total espionage,1941
946,Alva Johnston,Ernest Hemingway,A profile of Ray Schindler,1940
947,Rainer Maria Rilke,Ernest Hemingway,Letters to a young poet,1934
948,Samuel Paul Johnston,Ernest Hemingway,Flying fleets; a graphic history of U. S. naval aviation,1941
949,Samuel Paul Johnston,Ernest Hemingway,Horizons unlimited; a graphic history of aviation,1941
950,Rainer Maria Rilke,Ernest Hemingway,Stories of God,1932
951,Rainer Maria Rilke,Ernest Hemingway,"Wartime letters of Rainer Maria Rilke, 1914-1921",1940
952,Mary Roberts Rinehart,Ernest Hemingway,The wall,1938
953,Henry Melvill Johnstone,Ernest Hemingway,The foundations of strategy,1914
954,Nancy J. Johnstone,Ernest Hemingway,Hotel in Spain,1938
955,James Fred Rippy,Ernest Hemingway,The Caribbean danger zone,1940
956,David Starr Jordan,Ernest Hemingway,The fish fauna of the California Tertiary,1921
957,David Starr Jordan,Ernest Hemingway,Fishes,1925
958,David Starr Jordan,Ernest Hemingway,Studies in ichthyology; a monographic review of the family of Atherinidae or silversides,1919
959,David Starr Jordan,Ernest Hemingway,"Fossil fishes of diatom beds of Lompoc, California",1920
960,Philip Furneaux Jordan,Ernest Hemingway,The grey pilgrim,1927
961,Philip Furneaux Jordan,Ernest Hemingway,Say that she were gone,1940
962,Assen Jordanoff,Ernest Hemingway,Your wings,1937
963,Matthew Josephson,Ernest Hemingway,Jean-Jacques Rousseau,1931
964,Matthew Josephson,Ernest Hemingway,"The robber barons; the great American capitalists, 1861-1901",1934
965,Paul Rival,Ernest Hemingway,La folle vie de la reine Margot,1929
966,Walter Leslie River,Ernest Hemingway,The Torguts,1939
967,Raymond Rivoire,Ernest Hemingway,La science des hormones,1938
968,Walter Johnson Robb,Ernest Hemingway,Filipinos,1939
969,Sir Charles George Douglas Roberts,Ernest Hemingway,Eyes of the wilderness,1933
970,Kenneth Lewis Roberts,Ernest Hemingway,Arundel: a chronicle of the province of Maine and of the secret expedition led by Benedict Arnold against Quebec,1933
971,Kenneth Lewis Roberts,Ernest Hemingway,Captain Caution : a chronicle of Arundel,1937
972,Kenneth Lewis Roberts,Ernest Hemingway,"For authors only, and other gloomy essays",1935
973,Kenneth Lewis Roberts,Ernest Hemingway,"The lively lady; a chronicle of certain men of Arundel in Maine, of privateering during the war of impressments, and of",1933
974,Kenneth Lewis Roberts,Ernest Hemingway,Northwest passage,1937
975,Kenneth Lewis Roberts,Ernest Hemingway,Oliver Wiswell,1940
976,Kenneth Lewis Roberts,Ernest Hemingway,Rabble in arms; a chronicle of Arundel and the Burgoyne invasion,1937
977,Michael Roberts (ed.),Ernest Hemingway,New country: prose and poetry by the authors of New signatures,1933
978,Walter Adolphe Roberts,Ernest Hemingway,The Caribbean: the story of our sea of destiny,1940
979,Walter Adolphe Roberts,Ernest Hemingway,"Sir Henry Morgan, buccaneer and governor",1933
980,Willard Robertson,Ernest Hemingway,Moon tide,1940
981,Reuben R. Cross,Ernest Hemingway,"Tying American trout lures; a practical guide to the production of dry flies, wet flies, nymphs and bucktails for pleasure and profit",1940
982,Priscilla Publishing Co.,Ernest Hemingway,Modern Priscilla cook book,1930
983,Jean Baptiste Poquelin Molière,Ernest Hemingway,Plays by Molière,1924
984,Paolo Monelli,Ernest Hemingway,Toes up: a chronicle of gay and doleful adventures of Alpini and mules and wine,1930
985,Lucien Jouenne,Ernest Hemingway,"Pendant vos vacances, pêchez au bord de la mer",1922
986,Lucien Jouenne,Ernest Hemingway,La Pêche au bord de la mer,1927
987,Bertrand de Jouvenel,Ernest Hemingway,Le réveil de l'Europe,1938
988,James Joyce,Ernest Hemingway,Anna Livia Plurabelle,1935
989,James Joyce,Ernest Hemingway,Chamber music,1927
990,James Joyce,Ernest Hemingway,A portrait of the artist as a young man,1928
991,James Joyce,Ernest Hemingway,Two tales of Shem and Shaun : fragments from Work in progress,1932
992,James Joyce,Ernest Hemingway,Ulysses,1922
993,[N.auth],Ernest Hemingway,Jurisprudencia civil: Colección completa de las sentencias dictadas por el Tribunal Supremo en recursos de nulidad,1932
994,M. G. Kains,Ernest Hemingway,Five acres; a practical guide to the selection and management of the small farm,1935
995,Nicholas Kalashnikoff,Ernest Hemingway,They that take the sword,1939
996,Ahmad Kamal,Ernest Hemingway,Land without laughter,1940
997,Aben Kandel,Ernest Hemingway,City for conquest,1936
998,Harnett Thomas Kane,Ernest Hemingway,"Louisiana hayride : the American rehearsal for dictatorship, 1928-1940",1941
999,Younghill Kang,Ernest Hemingway,The grass roof,1931
1000,MacKinlay Kantor,Ernest Hemingway,Cuba Libre; a story,1940
1001,Alfred Kantorowicz,Ernest Hemingway,"Tschapaiew, das Bataillon der 21 Nationen",1938
1002,Moise N. Kaplan,Ernest Hemingway,Big game anglers' paradise,1937
1003,Ray Franklin Kauffman,Ernest Hemingway,Hurricane's wake; around the world on a ketch,1940
1004,Charles Kaufman,Ernest Hemingway,Fiesta in Manhattan; a novel,1939
1005,[N.auth],Ernest Hemingway,Achievement: good reading for high schools,1930
1006,[N.auth],Ernest Hemingway,American writers,1931
1007,Edward Cathcart Crossman,Ernest Hemingway,"The book of the Springfield: a textbook covering all the various military and sporting rifles chambered for the caliber.30 model 1906 cartridge, their metallic and telescopic sights, and the ammunition suited to them",1932
1008,Edward Cathcart Crossman,Ernest Hemingway,"Military and sporting rifle shooting: a complete and practical treatise covering the use of modern military, target and sporting rifles",1932
1009,Edward Cathcart Crossman,Ernest Hemingway,Small-bore rifle shooting: a practical handbook covering in complete detail the new sport of shooting with .22 caliber r,1927
1010,Thomas Cruse,Ernest Hemingway,Apache Days and after,1941
1011,Francisco B. Cruz,Ernest Hemingway,Green manures,1906
1012,Cuba,Ernest Hemingway,Comisión central pro-monumento a Martí. En memoria de José Martí,1938
1013,E.E. Cummings,Ernest Hemingway,Eimi,1933
1014,E. E. Cummings,Ernest Hemingway,The enormous room,1922
1015,E. E. Cummings,Ernest Hemingway,Is 5,1926
1016,Eugene Cunningham,Ernest Hemingway,"Triggernometry; a gallery of gunfighters, with technical notes on leather slapping as a fine art, gathered from many a loose holstered expert over the years",1934
1017,Dale Curran,Ernest Hemingway,Piano in the band,1940
1018,Paul Allan Curtis,Ernest Hemingway,American game shooting,1927
1019,Paul Allan Curtis,Ernest Hemingway,Sporting firearms of today in use,1922
1020,Glenn Hammond Curtiss,Ernest Hemingway,The Curtiss aviation book,1912
1021,Suydam Cutting,Ernest Hemingway,The fire ox and other years,1940
1022,Guido D'Agostino,Ernest Hemingway,"Olives on the apple tree, a novel",1940
1023,Ian Dall,Ernest Hemingway,Here are stone: an account of a journey to the Aran Islands,1931
1024,Elizabeth Daly,Ernest Hemingway,Deadly nightshade,1940
1025,Marcus Daly,Ernest Hemingway,"Big game hunting and adventure, 1897-1936",1937
1026,Richard Henry Dana,Ernest Hemingway,Two years before the mast,1925
1027,Sir Richard Morris Dane,Ernest Hemingway,Sport in Asia and Africa,1921
1028,Eleanor Dark,Ernest Hemingway,The timeless land,1941
1029,Bernard Darwin,Ernest Hemingway,John Gully and his times,1935
1030,Bhagavan Das,Ernest Hemingway,The essential unity of all religions,1939
1031,Ethel Fay Robinson,Ernest Hemingway,Houses in America,1937
1032,Thomas Pendleton Robinson,Ernest Hemingway,Your own house,1941
1033,William Albert Robinson,Ernest Hemingway,Voyage to Galapagos,1936
1034,Rudolf Rocker,Ernest Hemingway,Nationalism and culture,1937
1035,Paul Ayres Rockwell,Ernest Hemingway,"American fighters in the Foreign Legion, 1914-1918",1930
1036,Ole Edvart Rølvaag,Ernest Hemingway,Giants in the earth: a saga of the prairie,1927
1037,Samuel Rogers,Ernest Hemingway,Lucifer in Pine Lake,1937
1038,Sidney Rogerson,Ernest Hemingway,Propaganda in the next war,1938
1039,Peter Mark Roget,Ernest Hemingway,Thesaurus of English words and phrases classified and arranged so as to facilitate the expression of ideas and to assist,1925
1040,William Rollins,Ernest Hemingway,The shadow before,1934
1041,Jules Romains,Ernest Hemingway,"Les hommes de bonne volonté, vols. 1, 2 & 16",1932
1042,Jules Romains,Ernest Hemingway,Men of good will,1933
1043,Jules Romains,Ernest Hemingway,Verdun,1939
1044,John J. Romans (ed.),Ernest Hemingway,Everlast Boxing Record 1929-1933 (4 vols.),1929
1045,Eleanor Roosevelt,Ernest Hemingway,The moral basis of democracy,1940
1046,Theodore Roosevelt,Ernest Hemingway,African game trails: an account of the African wanderings of an American hunter-naturalist,1910
1047,Theodore Roosevelt,Ernest Hemingway,Trailing the giant panda,1929
1048,Theodore Roosevelt,Ernest Hemingway,The deer family,1924
1049,Roman Karmen,Ernest Hemingway,Tog 0. Kutae,1941
1050,R. H. Angier,Ernest Hemingway,Firearm blueing and browning,1936
1051,Glenn Dale Angle,Ernest Hemingway,Airplane engine encyclopedia,1921
1052,H. E. Anthony,Ernest Hemingway,"Field book of North American mammals; descriptions of every mammal known north of the Rio Grande, together with brief ac",1928
1053,Achille Dauphin-Meunier,Ernest Hemingway,La Banque de France,1936
1054,Arlette Davids,Ernest Hemingway,Rock plants,1939
1055,Joseph Edward Davies,Ernest Hemingway,Mission to Moscow,1941
1056,Clyde Brion Davis,Ernest Hemingway,"The great American novel,",1938
1057,Frances Davis,Ernest Hemingway,My shadow in the sun,1940
1058,Hassoldt Davis,Ernest Hemingway,"Land of the eye; a narrative of the labors, adventures, alarums and excursions of the Denis-Roosevelt Asiatic expedition",1940
1059,Richard Harding Davis,Ernest Hemingway,"Young Winston Churchill, soldier of fortune",1941
1060,Irving Deakin,Ernest Hemingway,To the ballet! An introduction to the liveliest of the arts,1935
1061,Harry Dean,Ernest Hemingway,The Pedro Gorino: the adventures of a Negro sea-captain in Africa and on the seven seas in his attempts to found an Ethi,1929
1062,Daniel Defoe,Ernest Hemingway,The fortunes and misfortunes of the famous Moll Flanders,1926
1063,Daniel Defoe,Ernest Hemingway,"The life, adventures & piracies of the famous Captain Singleton",1922
1064,Daniel Defoe,Ernest Hemingway,"The life and strange surprising adventures of Robinson Crusoe of York, mariner",1924
1065,Daniel Defoe,Ernest Hemingway,"The life and strange surprising adventures of Robinson Crusoe, of York, mariner",1930
1066,Daniel Defoe,Ernest Hemingway,Memoirs of a cavalier: a military journal of the wars in Germany and the wars in England,1923
1067,John William De Forest,Ernest Hemingway,Miss Ravenel's conversion from secession to loyalty,1939
1068,Hilaire Germain Edgar Degas,Ernest Hemingway,Edgar Degas,1937
1069,Charles de Gaulle,Ernest Hemingway,La France et son armée,1938
1070,Mark Benney,Ernest Hemingway,Angels in undress,1937
1071,Maurice Dekobra,Ernest Hemingway,Aux cent mille sourires,1931
1072,Maurice Dekobra,Ernest Hemingway,"La gondole aux chimères, roman cosmopolite",1926
1073,Bernard Deschamps,Ernest Hemingway,La vérité sur Guadalajara,1938
1074,Robert Desnos,Ernest Hemingway,The night of loveless nights,1930
1075,Robert Desnos,Ernest Hemingway,Les sans cou,1934
1076,Bernard Augustine De Voto,Ernest Hemingway,Mark Twain's America,1932
1077,Bernard Augustine De Voto,Ernest Hemingway,We accept with pleasure,1934
1078,Vivienne De Watteville,Ernest Hemingway,Out in the blue,1937
1079,Vivienne De Watteville,Ernest Hemingway,Speak to the earth; wanderings and reflections among elephants and mountains,1935
1080,André Dhotel,Ernest Hemingway,Campements,1930
1081,José Díaz,Ernest Hemingway,"Tres años de lucha, por el Frente popular, por la libertad, por la independéncia de España",1939
1082,Graciano Díaz Arquer,Ernest Hemingway,"Libros y folletos de toros: Bibliografía taurina, compuesta con vista de la biblioteca taurómaca de José Luis de Ybar",1931
1083,Charles Dickens,Ernest Hemingway,A Christmas carol,1930
1084,Charles Dickens,Ernest Hemingway,A tale of two cities,1938
1085,Thomas Herbert Dickinson,Ernest Hemingway,Chief contemporary dramatists,1930
1086,Pietro Di Donato,Ernest Hemingway,Christ in concrete,1939
1087,Anthony Westson Dimock,Ernest Hemingway,The book of the tarpon,1911
1088,Martha Dodd,Ernest Hemingway,Through embassy eyes,1939
1089,Mary Mapes Dodge,Ernest Hemingway,"Hans Brinker; or, The silver skates, a story of life in Holland",1907
1090,Charles Lutwidge Dodgson,Ernest Hemingway,Alice's adventures in Wonderland and through the looking glass,1933
1091,Thomas Donaldson,Ernest Hemingway,Idaho of yesterday,1941
1092,John Donne,Ernest Hemingway,The complete poetry and selected prose of John Donne & the complete poetry of William Blake,1941
1093,Hilda Doolittle,Ernest Hemingway,Collected poems of H.D.,1925
1094,Hilda Doolittle,Ernest Hemingway,Palimpsest,1926
1095,Roland Dorgelès,Ernest Hemingway,Retour au front,1940
1096,William A. Newman Dorland,Ernest Hemingway,Dorland's illustrated medical dictionary,1920
